date,spread,pips,weekday,hour
2023-02-17 19:00:00,,,Friday,19
2023-02-17 20:00:00,,,Friday,20
2023-02-17 21:00:00,,,Friday,21
2023-02-17 22:00:00,,,Friday,22
2023-02-17 23:00:00,,,Friday,23
2023-02-18 00:00:00,,,Saturday,0
2023-02-18 01:00:00,,,Saturday,1
2023-02-18 02:00:00,,,Saturday,2
2023-02-18 03:00:00,,,Saturday,3
2023-02-18 04:00:00,,,Saturday,4
2023-02-18 05:00:00,,,Saturday,5
2023-02-18 06:00:00,,,Saturday,6
2023-02-18 07:00:00,,,Saturday,7
2023-02-18 08:00:00,,,Saturday,8
2023-02-18 09:00:00,,,Saturday,9
2023-02-18 10:00:00,,,Saturday,10
2023-02-18 11:00:00,,,Saturday,11
2023-02-18 12:00:00,,,Saturday,12
2023-02-18 13:00:00,,,Saturday,13
2023-02-18 14:00:00,,,Saturday,14
2023-02-18 15:00:00,,,Saturday,15
2023-02-18 16:00:00,,,Saturday,16
2023-02-18 17:00:00,,,Saturday,17
2023-02-18 18:00:00,,,Saturday,18
2023-02-18 19:00:00,,,Saturday,19
2023-02-18 20:00:00,,,Saturday,20
2023-02-18 21:00:00,,,Saturday,21
2023-02-18 22:00:00,,,Saturday,22
2023-02-18 23:00:00,,,Saturday,23
2023-02-20 00:00:00,,,Monday,0
2023-02-20 01:00:00,,,Monday,1
2023-02-20 02:00:00,,,Monday,2
2023-02-20 03:00:00,,,Monday,3
2023-02-20 04:00:00,,,Monday,4
2023-02-20 05:00:00,,,Monday,5
2023-02-20 06:00:00,,,Monday,6
2023-02-20 07:00:00,,,Monday,7
2023-02-20 08:00:00,,,Monday,8
2023-02-20 09:00:00,,,Monday,9
2023-02-20 10:00:00,,,Monday,10
2023-02-20 11:00:00,,,Monday,11
2023-02-20 12:00:00,2.67,267.0,Monday,12
2023-02-20 13:00:00,0.5,50.0,Monday,13
2023-02-20 14:00:00,0.47,47.0,Monday,14
2023-02-20 15:00:00,0.54,54.0,Monday,15
2023-02-20 16:00:00,0.49,49.0,Monday,16
